Subject,Trial,loc1,loc2,loc3,loc4,loc5,loc6,loc7,loc8,loc9,loc10,loc11,loc12,loc13,loc14,loc15,loc16,loc17,loc18,loc19,loc20,loc21,loc22,loc23,loc24,loc25,loc26,loc27,loc28,loc29,loc30,loc31,loc32,loc33,loc34,loc35,loc36
15,140,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
15,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
15,142,3,0,3,0,3,3,0,0,3,0,3,3,3,1,0,0,3,3,0,0,3,3,0,0,0,3,3,0,3,3,0,0,0,3,3,3
15,143,0,0,0,2,2,2,2,0,2,2,2,0,1,0,0,2,0,2,0,0,2,2,2,2,0,0,2,0,2,0,0,2,0,2,2,2
15,144,0,2,0,2,2,0,0,2,0,0,0,0,2,2,2,0,0,2,2,0,0,2,2,2,2,0,0,2,1,0,2,2,0,2,2,2
15,145,3,1,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3,3,3,3
15,146,2,2,1,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2
15,147,3,0,0,0,0,3,0,0,0,0,0,1,0,3,0,0,0,3,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0
15,148,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,0,2,2,2,2,1,2
15,149,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0
15,150,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
15,151,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,152,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
15,153,2,0,2,1,2,0,0,2,0,2,2,2,0,0,0,2,2,0,2,2,0,0,2,2,0,0,2,2,2,0,0,0,2,0,2,2
15,154,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,0,2,1,2,2,2
15,155,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1,0,2,2,2,2
15,156,2,2,2,2,2,2,2,2,1,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2
15,157,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
15,160,0,1,0,0,0,0,2,0,2,0,0,0,2,2,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,2,0,0,0,0
15,161,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0
15,162,2,0,2,2,0,0,2,2,0,0,2,0,2,0,0,2,1,2,0,0,0,2,0,2,0,2,2,2,0,2,2,2,2,0,2,0
15,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,165,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,0,2,0,0,0,2,0,0,0,1,0,0,2
15,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,167,2,2,2,0,0,0,2,2,0,2,2,1,0,0,0,0,2,2,2,2,2,0,0,2,2,2,0,0,2,2,0,2,0,0,2,0
15,168,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0
15,169,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
15,170,2,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,2,0
15,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,172,0,0,2,1,2,2,0,2,0,2,2,0,2,2,0,2,0,0,0,0,2,2,0,2,2,2,2,2,2,0,2,0,0,2,0,0
15,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
15,174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,175,2,2,2,2,2,0,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2
15,176,0,0,2,2,0,2,0,2,2,2,2,0,0,0,0,2,2,0,2,0,2,0,2,1,2,0,2,0,0,2,2,2,0,2,2,0
15,177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
15,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,179,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,2,2,0
15,180,2,0,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2
15,181,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,1,3,3,3,3,3,3,3,3,0
15,182,2,1,0,2,2,2,0,2,2,2,2,0,2,0,0,2,2,0,2,2,0,0,0,0,2,2,0,2,0,2,2,0,0,0,0,2
15,183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
15,184,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,185,2,2,2,2,2,2,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2
15,186,2,0,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0
15,187,0,0,0,3,1,0,3,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0
15,188,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2
15,189,2,1,2,0,2,0,0,0,2,0,0,0,0,2,2,2,2,0,0,2,2,2,2,2,0,0,2,2,2,0,0,0,2,2,2,0
15,190,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2
15,191,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15,192,0,0,3,3,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,0,3,0,0
15,193,0,2,0,0,0,2,2,2,0,0,0,0,2,2,0,2,2,2,0,2,2,0,2,0,0,2,0,0,2,1,2,2,2,2,2,0
15,194,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,195,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0,2,0,0,0,0,1,0,0,2,0,0,2
15,196,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,2,2,2,2,2,0
15,197,0,0,0,2,2,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,2,0,0,2
15,198,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,1,2,2,2,2,2,2,2,0,2,0,2,2,2
15,199,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0
15,200,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0
15,201,0,2,2,2,2,2,0,0,0,2,0,2,2,2,0,0,2,0,0,2,0,0,2,0,0,2,2,2,1,0,0,0,2,2,2,2
15,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
15,203,0,2,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0
15,204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,205,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,0,3,3,3,1,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3
15,206,0,2,2,2,0,2,0,2,0,0,0,2,0,2,2,0,0,2,0,0,2,0,2,2,2,0,2,0,2,2,1,2,2,0,2,0
15,207,0,0,0,2,2,0,0,0,2,2,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0
15,208,3,0,0,0,0,0,3,3,3,3,3,1,0,0,0,0,3,3,3,3,3,0,0,3,3,0,3,0,3,3,0,3,0,0,3,3
15,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,210,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
15,211,1,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2
15,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
15,213,2,2,2,2,2,2,0,0,2,2,2,0,0,0,2,0,2,0,0,0,2,0,2,2,2,0,0,0,0,0,2,1,2,2,0,2
15,214,0,0,3,3,3,0,0,3,3,0,0,3,3,3,3,0,1,0,3,3,0,0,0,3,3,3,0,3,3,0,0,3,0,3,0,3
15,215,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,216,2,0,2,0,2,2,2,0,0,2,0,2,1,2,0,2,2,0,0,0,0,2,2,0,2,2,2,0,0,2,0,2,0,2,0,2
15,217,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,2,0,0,0,2,2,0
15,218,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,1,0,0,2,0,2,0,0,0,0
15,219,0,0,0,0,1,0,2,2,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0
15,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
15,221,2,2,2,0,2,0,0,2,0,2,0,0,2,0,2,0,2,2,0,2,2,0,0,2,0,1,2,0,2,2,2,0,2,0,2,0
15,222,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,2,2,0,2
15,223,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
15,224,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
15,225,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,2,0,1,0,0,2,0,0,0,0,2,0,0,2
15,226,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
15,227,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,1,2,2,2,2,0,2,2,0,2,2,2,2,2
15,228,2,0,0,0,0,0,0,0,2,0,0,0,2,0,2,0,2,0,0,0,0,0,0,2,2,0,0,2,0,1,0,0,2,0,0,0
15,229,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,0,3,3,3,3,3,3,3,3,3,0,3,0,3,0,3,3,3,3,3
15,230,2,1,2,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,0,0
15,231,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,232,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
15,233,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2,0,2,2,2,2,2,1,2,2,2
15,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,236,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,237,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,2,1
15,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,239,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,240,2,0,0,2,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,2
15,241,2,0,0,0,2,2,0,2,2,2,0,2,2,2,2,0,2,0,0,2,2,2,0,0,0,0,2,2,2,2,2,0,1,0,0,0
15,242,0,0,3,0,0,0,1,3,0,0,3,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3
15,243,0,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0
15,244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
15,245,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,0,1,2,2,2,2,2
15,246,1,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0
15,247,3,0,3,0,0,0,3,0,3,3,0,0,3,3,0,0,0,3,3,3,3,3,3,0,0,1,0,3,0,3,0,3,0,3,3,3
15,248,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
15,249,0,2,2,2,2,2,2,2,1,2,2,2,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2
15,250,1,3,0,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3
15,251,0,1,2,0,2,2,0,2,2,2,0,2,2,2,0,0,0,0,0,0,2,2,2,2,0,2,2,2,0,2,2,0,0,0,2,0
15,252,3,3,3,0,3,3,3,3,3,3,0,3,1,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3,3,0,3,3
15,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
15,254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2
15,255,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0
15,256,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,257,0,3,0,3,3,0,3,0,0,0,3,3,0,0,0,0,3,3,3,3,3,3,0,0,3,0,3,0,1,3,3,3,0,0,3,3
15,258,0,1,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0
15,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
15,260,0,2,2,0,0,0,0,2,2,0,0,0,2,0,2,2,0,2,2,2,0,2,2,2,0,0,0,2,0,2,2,2,1,0,2,2
15,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,262,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0
15,263,0,1,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,0
15,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
15,265,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
15,266,2,0,0,0,2,0,0,0,1,0,0,0,2,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,0,0,0,0
15,267,2,2,2,2,2,2,2,2,2,2,1,2,0,2,2,2,2,2,2,0,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2
15,268,2,0,0,0,2,0,2,0,2,2,2,2,0,0,0,2,2,2,2,0,1,0,0,0,2,2,2,2,2,0,2,0,2,2,0,0
15,269,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,2,0,0,0,2,0,0,2,2,0,1,0,0,0,0
15,270,0,2,2,2,0,0,0,0,2,2,2,0,2,2,1,0,0,0,0,0,2,2,2,0,2,0,2,0,2,2,0,2,0,2,2,2
15,271,3,0,3,0,0,0,3,3,3,0,0,3,3,0,0,3,3,3,0,1,3,3,0,3,3,0,3,0,3,0,3,0,0,3,3,0
15,272,2,2,2,2,2,2,2,2,2,2,2,0,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,0,2
15,273,3,3,3,3,0,3,3,0,3,3,3,3,3,0,3,0,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
15,274,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,0,0,0,2,2,0,0,0,0,0,2,2,0,1,0,0,0,0,0
15,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
15,276,3,3,3,1,3,3,3,3,3,3,3,0,3,3,3,3,3,0,3,3,3,3,3,3,3,3,0,3,0,3,3,3,3,3,3,3
15,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1
15,278,2,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,0,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
15,279,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
15,280,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
15,281,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0
15,282,2,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,2,0,0,0,2,0,0,0,0,2,0,1,0,0,0,2,2,0,0,0
15,283,2,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,1,0,0,2,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2
15,284,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,285,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
15,286,0,2,0,2,0,2,0,2,2,2,0,0,2,2,2,2,1,0,2,0,0,2,2,0,2,0,0,2,0,2,0,2,0,2,0,2
15,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,288,1,2,0,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,2,0
15,289,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
15,290,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,1,0,2,2,2,2
15,291,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0
15,292,2,2,2,2,2,2,1,2,2,0,2,2,0,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2
15,293,3,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
15,294,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,3,3,3,1,3,3,3,3,0,3,0,3,3,3,3,3,3,3
15,295,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,3,0,0
15,296,0,0,2,1,2,0,2,0,2,0,2,2,0,2,0,2,2,0,2,0,2,2,0,2,0,2,2,0,0,0,0,0,2,2,2,2
15,297,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0
15,298,0,0,3,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,1,3,0,3,0,0,0,0
15,299,0,0,2,0,0,0,0,2,0,0,1,0,2,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,2,0,0,2,0,0
15,300,0,0,2,0,2,0,2,0,2,2,2,2,0,2,0,0,2,2,1,2,0,2,0,2,0,2,0,0,0,0,2,2,0,2,2,2
15,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15,302,2,1,0,0,2,0,2,2,2,0,0,2,2,2,2,0,2,0,0,0,0,2,0,2,2,0,2,0,2,2,2,0,0,2,0,2
15,303,2,2,1,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2
15,304,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,2,0,2,0,0,2,0,0,2,0,0,0,0,2
15,305,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,0,2,0,2,2
15,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0
15,307,3,3,3,3,0,3,3,3,3,0,3,3,3,3,3,3,3,3,0,1,3,3,3,3,3,3,3,0,3,3,3,3,3,3,3,3
15,308,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
15,309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,310,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0
15,311,2,0,0,0,2,2,0,0,2,0,2,0,1,2,2,0,0,2,2,2,2,2,0,2,0,2,2,0,2,2,0,2,0,2,0,0
15,312,0,0,1,3,3,0,3,3,3,3,0,0,0,3,0,3,0,3,0,3,0,3,0,0,3,0,3,0,3,3,0,3,0,3,3,3
15,313,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0
15,315,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,1
15,316,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,3,0,3
15,317,0,0,0,0,0,2,0,2,2,0,2,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,0,0,2
15,318,0,0,3,3,3,3,0,3,0,0,3,3,3,3,0,3,0,3,0,1,3,0,3,3,3,0,0,3,0,0,0,3,0,3,3,0
15,319,0,2,2,0,0,2,2,2,0,2,0,2,0,2,2,0,2,0,2,1,0,0,0,2,2,2,0,2,2,0,2,2,0,0,2,0
15,320,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,2,0,2,2,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,0
15,321,2,2,2,2,2,2,0,2,2,2,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2
